geneID	SRR6286160	ERR2004671	SRR7500703	ERR2004672	ERR2004665	SRR6059989	SRR7500712	SRR6059999	ERR2004689	SRR7478668	SRR6819302	SRR7500701	SRR1525661	ERR2004695	SRR6286163	SRR5454243	SRR6059991	SRR5454226	SRR7500695	SRR7500694	SRR1525666	SRR7500699	SRR6286162	SRR1525682	SRR7500723	SRR7500697	SRR7478667	SRR5454236	SRR6059983	ERR2004680	SRR1525678	SRR7500727	ERR2004692	SRR7478650	SRR1525675	SRR7500715	ERR1735551	SRR6059988	ERR1735557	SRR7478665	SRR7478651	ERR2004664	SRR1525669	SRR7478663	SRR6059984	SRR6286159	ERR2004696	SRR7500722	SRR6059981	SRR5454225	SRR7500718	SRR7500706	SRR7478678	SRR6286161	SRR7478661	ERR2004693	SRR1525663	SRR6059978	ERR2004676	SRR1525677	ERR2004684	SRR7500711	SRR7500698	SRR7500716	SRR7478653	ERR2004700	ERR2004690	ERR1735556	SRR6059993	SRR7500702	SRR7500709	SRR7478677	SRR1525681	SRR1525667	ERR2004694	SRR7500724	ERR2004675	ERR2004699	SRR1525662	ERR2004678	SRR5454240	SRR9640973	SRR7500728	SRR7478656	SRR5454231	ERR2004688	SRR6819299	SRR1525670	SRR1525683	SRR7478670	SRR7478676	SRR1525679	SRR7478655	SRR7478681	SRR7478675	ERR2004701	ERR2004682	SRR9640967	ERR1735552	SRR6059980	SRR7478683	SRR6819300	SRR7478664	SRR1525673	SRR7500705	ERR1735553	ERR2004709	ERR2004703	ERR2004708	SRR7500713	SRR5454232	ERR1735559	SRR7478674	ERR1735554	SRR7500714	SRR1525664	SRR9640970	ERR1735550	SRR9640974	SRR7478659	SRR5454234	SRR7478680	SRR7478672	SRR6059995	SRR6059987	SRR6059976	ERR2004704	SRR6819301	SRR5454227	ERR2004707	ERR2004683	SRR7478673	ERR2004681	SRR6059977	SRR7478657	SRR7500726	SRR7500708	SRR7478685	SRR6059986	SRR5454233	SRR7478669	ERR2004710	SRR7500725	ERR2004677	ERR1735560	ERR1735549	SRR6819282	SRR6059982	SRR7500719	SRR5454239	SRR1525672	ERR2004669	SRR1525665	SRR7478654	SRR6059997	SRR1525684	SRR5454235	SRR1525676	SRR7478679	SRR6059990	SRR6819303	SRR7478671	ERR2004691	SRR9640965	SRR6059985	ERR2004706	ERR2004705	SRR7500700	SRR1525680	SRR7478660	SRR7478662	SRR9640971	ERR2004697	SRR7500710	SRR7478666	ERR2004666	SRR1525674	SRR7500721	SRR6059992	SRR5454242	SRR7500696	SRR5454244	SRR7500720	ERR2004685	ERR1735555	ERR2004667	SRR7478658	SRR7500717	SRR1525671	SRR6819296	SRR9640972	SRR9640964	SRR5454241	ERR2004679	SRR9640975	ERR2004702	ERR1735558	SRR5454230	ERR2004668	ERR2004698	SRR6819304	SRR5454245	SRR6059979	SRR6059994	ERR2004687	SRR9640966	SRR7478652	SRR7500704	SRR5454238	SRR6819295	SRR5454228	SRR1525668	ERR2004711	SRR7478682	ERR2004686	SRR7500729	SRR7478684	ERR2004674	SRR7500707
AHY40646	57.1704	397.685	95.9486	404.313	221.015	433.343	104.329	320.493	225.314	492.826	400.851	1125.1	74.6235	405.626	83.6678	297.624	350.08	680.719	192.174	188.36	29.5535	1135.36	97.7304	185.775	83.215	186.234	498.073	856.195	412.229	219.318	156.502	80.2625	225.138	374.379	226.818	93.3578	937.903	366.025	789.662	476.688	371.991	301.413	329.758	493.306	607.782	79.2064	403.72	86.9412	598.082	642.846	142.778	110.601	156.983	68.9346	410.322	441.292	73.2896	460.636	418.17	122.705	456.74	106.733	1123.21	90.0871	369.699	428.277	243.458	786.466	361.885	95.1263	115.51	158.435	288.675	368.355	393.275	83.6341	344.799	343.297	97.0391	302.977	543.056	454.542	80.4426	324.902	557.218	294.571	384.811	67.1569	86.0353	528.036	159.45	356.975	322.226	156.492	157.076	338.375	216.993	774.362	346.043	578.528	319.413	415.7	492.797	281.851	98.4832	339.589	456.328	178.148	454.416	101.868	711.277	343.45	161.48	337.275	89.3853	28.998	461.668	1008.91	430.215	399.816	966.37	155.943	525.335	540.188	519.993	575.849	221.231	540.067	761.652	482.298	477.58	522.468	209.853	446.364	327.357	82.5795	117.897	324.561	595.146	987.07	503.718	448.869	83.3025	326.792	343.274	972.938	1399.51	418.515	143.086	2073.24	29.7017	442.416	85.047	323.101	407.013	154.998	583.548	238.093	152.661	323.885	2435.96	523.547	238.254	736.872	742.091	211.895	209.64	1122.57	395.687	391.531	479.325	481.282	365.068	100.53	491.931	238.239	202.611	146.415	613.947	272.496	188.775	315.917	143.356	462.387	783.651	242.34	393.823	96.2796	55.2907	560.985	450.349	689.467	535.25	185.026	425.136	304.603	312.002	524.15	224.238	253.762	1893.31	226.573	495.305	502.115	423.794	746.912	378.079	99.014	1579.75	591.038	277.635	338.765	421.673	321.71	456.322	78.8147	320.967	256.695	116.296
AHY40647	12.1738	35.5862	8.75442	22.0956	19.7886	10.5789	10.1322	19.0726	16.5588	8.58483	27.0479	34.7929	14.868	29.8905	20.2843	21.2686	32.4449	33.5133	88.1828	86.599	13.5436	37.4577	23.1672	38.0517	3.65866	81.2765	8.76276	73.3215	8.32399	19.8796	29.3048	3.04209	20.2366	19.0067	36.9502	6.88013	203.131	1.10057	16.4032	17.8618	17.6509	24.6049	21.6109	18.2671	2.66064	22.5092	21.8668	3.09446	5.95313	58.5667	6.49743	10.881	8.86979	21.6093	25.9336	33.7828	12.9209	5.15662	18.2884	24.9686	26.5063	7.14961	34.7738	6.31469	17.8647	14.2181	17.3027	30.411	1.99994	9.51451	11.6372	8.62865	21.6528	22.4083	30.8904	2.7553	18.7329	23.48	18.5301	25.2006	30.0131	38.7982	3.36796	18.6807	1.50445	24.4223	19.1906	14.02	19.0487	16.8704	9.43681	30.9609	17.9514	8.95005	8.83648	19.6029	18.2051	542.64	6.62531	5.73658	19.9795	19.0127	20.9917	41.4487	10.1168	18.0913	23.3381	16.8598	24.5267	8.8528	54.8399	25.5717	8.71773	6.3176	9.37136	10.869	26.9885	193.18	15.8088	23.9808	61.0613	9.54344	18.0388	5.39328	12.6186	4.30753	17.8108	14.7	70.8828	21.595	27.0039	17.8164	21.8226	12.5372	20.4231	4.06799	10.7516	21.7938	4.7461	37.642	8.10091	22.6839	3.59513	17.3767	27.828	142.764	5.47901	16.0258	6.10852	207.715	10.9841	33.4469	16.6065	17.0276	39.3646	24.1122	36.8499	28.4708	8.03236	32.9537	4.68945	15.311	21.212	437.827	5.80461	18.6186	23.5235	36.0734	53.3756	25.7534	19.9229	34.8457	23.4873	9.13811	8.43196	22.2846	33.9442	6.29443	11.7249	15.8569	78.0802	15.0421	6.6506	25.3521	17.3416	20.7792	21.4793	8.07443	15.3692	10.9498	25.1596	272.875	41.5337	24.783	24.1442	27.3193	24.3553	7.29379	22.5014	19.9318	12.6664	32.5848	3.14946	18.4084	27.5785	384.359	18.2649	10.5311	99.7163	11.0789	77.3102	18.9098	24.7824	22.3026	26.7434	3.9573	25.0897	22.4824	11.1122
AHY40648	81.6973	128.975	81.5165	115.689	46.8077	57.4474	93.5611	26.5305	48.7247	6.86787	47.5339	42.5949	20.7679	124.871	115.973	34.5615	44.9617	55.6661	253.599	259.208	18.3885	38.4084	115.432	31.764	21.1817	266.511	9.29925	66.5185	70.1373	79.9807	27.6025	22.6467	49.4476	30.1871	35.2823	76.0862	268.801	39.4004	23.5704	12.7585	31.4507	61.9948	20.5872	11.2167	73.3776	105.553	107.876	24.9491	80.7174	85.7583	33.6337	102.797	9.28234	108.784	34.8183	127.352	21.1619	58.1292	200.726	27.3673	177.08	93.1616	42.0343	74.4697	31.7594	211.939	46.7373	53.4681	54.1316	75.5394	100.662	9.50614	21.9894	22.7091	137.313	23.9499	201.152	205.132	32.0835	94.0822	30.0131	31.58	22.3408	28.9146	25.0741	56.0987	44.2013	20.8176	23.5602	15.4775	11.179	48.8338	30.5839	8.29517	10.4042	213.409	93.2728	472.159	22.7038	89.0233	19.9795	52.2216	11.0037	38.8377	79.0948	45.4293	182.217	81.3113	171.241	89.3917	52.6015	31.4935	8.00317	15.6741	74.3597	14.6495	23.7061	310.83	23.318	30.4622	56.2636	11.4955	13.8135	54.9134	81.6495	72.5388	76.7948	36.2859	72.0842	163.136	155.683	10.7879	84.5046	67.518	30.0628	21.6959	88.9187	22.2728	82.1939	101.582	6.72203	160.258	21.3593	216.199	37.2508	210.861	43.7465	64.1032	33.0242	130.321	17.6411	131.351	22.4735	32.219	32.6568	21.2107	39.0175	31.71	11.9456	47.0975	36.8591	11.5993	48.9347	315.577	70.8563	93.0931	88.9701	32.6981	67.2906	33.2147	12.3715	26.6999	122.21	87.6823	7.53494	43.9723	36.4549	33.2424	61.9496	20.9538	259.89	17.777	34.4266	190.926	21.5249	47.8551	34.931	73.9793	27.4584	37.6038	26.2696	292.623	33.1147	86.5269	24.1442	102.567	30.3358	24.7989	46.7608	149.09	38.6708	27.2528	68.3433	59.5565	165.839	442.466	29.8232	80.4329	44.1601	33.6353	51.3885	24.8116	175.312	21.4365	177.096	20.2388	23.3061	146.633	108.842
AHY40649	38.0047	17.7732	69.6607	13.9226	34.6204	0.385519	60.2019	4.57574	28.9319	1.68064	6.49679	9.71314	14.4039	18.0032	62.7137	2.14309	2.08625	6.86826	139.039	133.306	25.9942	10.7291	55.374	38.9507	4.87848	136.041	1.95642	11.3161	0.621296	24.2239	13.5127	4.60606	32.3216	13.151	14.2575	62.8014	78.9974	0.253478	2.16974	4.11386	11.5491	56.6689	8.9068	3.506	0.0806297	55.1136	15.9481	6.57022	0.705712	10.4378	14.3044	48.6373	10.0955	46.0671	16.5914	20.3475	8.37702	0.53984	1.15576	14.6905	11.9275	58.1323	11.0013	66.4496	14.4498	0.383748	30.3462	9.35057	0.383847	63.582	50.9245	8.16818	7.49339	7.62025	14.5733	6.22384	1.57081	0.83842	17.9246	37.0356	5.59098	9.87097	4.65416	14.0298	0.577496	59.7289	4.16629	24.4624	18.5686	2.40617	9.78049	9.80481	13.5902	9.92959	8.86287	1.8618	22.5175	98.7616	2.18652	0.244671	21.1425	3.50313	3.11916	10.7114	66.1946	9.12046	10.7244	26.1739	10.9126	55.2005	5.7997	7.9044	8.2288	1.97996	69.3259	16.5979	9.2398	83.244	7.5096	14.4299	14.3145	9.2416	2.05859	0.470513	1.28217	0.099209	26.3707	1.91556	16.6021	15.1372	13.6557	2.25874	24.4621	1.87989	12.0416	4.87979	52.8715	21.9946	0.372648	11.2823	2.38183	7.86087	5.72304	1.16341	9.07636	61.8548	2.51394	1.06471	13.4094	20.125	26.7674	21.4265	16.0318	16.2444	7.52135	7.94989	12.897	9.91443	10.5544	1.59519	0.324016	2.84958	32.5294	82.2586	0.460997	24.6698	26.0163	11.1749	16.2634	15.1057	2.68282	10.4227	14.5133	56.7503	1.96267	28.7557	16.0174	14.2705	0.100762	9.13024	138.348	3.14948	14.7542	8.65512	2.93422	34.6847	14.4913	70.2401	36.8546	1.99097	7.88242	72.3571	5.81707	24.234	7.35984	38.2215	8.43407	0.839936	29.2523	3.21342	1.71278	4.77577	0.362685	0.467617	10.2687	108.967	13.0638	61.6912	15.5842	1.69804	25.1375	6.44961	8.24454	21.5065	7.39614	5.40346	20.6768	4.46778	48.5611
AHY40650	63.007	34.1773	99.8508	35.8021	50.0101	3.22998	94.3148	8.79609	47.0961	6.85475	19.6348	20.7832	27.9223	32.9574	92.0586	11.4985	4.58895	12.2836	164.011	165.044	46.2039	21.6663	80.9415	53.6053	16.7368	162.242	6.17278	22.0047	7.30804	46.8162	20.9354	16.3528	43.7622	23.3145	19.9551	106.539	199.39	1.6477	6.39142	7.14524	26.4258	85.2706	11.9201	7.06366	5.24123	86.8837	35.7687	16.1666	3.93204	37.4041	44.9818	93.3595	24.5341	75.2249	29.8586	38.8204	17.2204	6.6934	4.26655	26.9795	22.6022	94.4253	21.7716	107.308	24.8826	2.03256	53.3474	32.6529	2.77238	103.536	94.8559	24.0241	13.5772	14.1974	30.6656	18.5099	3.47924	3.55766	33.3345	82.8434	12.298	21.3883	17.3679	26.8192	12.096	83.0621	18.055	38.1045	25.2246	5.92169	23.7885	18.6698	27.166	25.8729	25.2497	2.8575	46.8277	367.813	9.84506	3.62269	48.012	14.5837	6.26575	18.3231	103.397	31.3652	21.931	49.613	21.2344	101.11	15.5921	24.5153	23.6546	6.18581	106.158	24.4183	16.8356	190.128	14.4638	31.8056	18.1383	27.6015	6.82598	2.31087	5.24769	3.58275	48.0013	5.98462	18.4862	29.3826	30.7608	6.18575	53.0041	9.01562	25.6839	17.7635	86.8878	46.7612	3.14008	48.0348	4.94588	17.3822	17.8534	2.52086	23.1091	159.511	7.65454	7.04916	38.7404	17.8579	42.4036	40.1628	32.918	26.173	13.7278	13.3562	33.3539	13.8963	21.413	5.15434	1.20913	7.46079	48.2123	274.006	2.16425	49.816	50.3666	20.3534	19.1312	30.729	5.74628	20.5136	36.0531	95.3687	6.9386	51.3024	24.7246	41.8827	1.8922	11.5403	167.455	13.9329	41.6495	17.0744	7.05373	47.1352	29.3243	104.277	62.5131	6.32123	18.1566	246.373	13.0712	48.4229	16.9316	88.0004	21.627	6.06655	46.9346	6.46547	4.58917	9.85533	6.15592	2.47678	20.8738	326.339	23.4997	103.903	19.994	5.93327	31.0163	9.9177	20.3835	47.9059	20.1418	16.7394	47.6703	8.52236	90.0546
AHY40651	77.0791	37.1889	49.9071	37.912	62.5688	4.2865	49.2461	7.82717	70.8951	5.49606	12.3421	13.8066	29.3592	36.0518	100.893	5.41557	8.38717	14.8766	85.6329	84.5732	34.1252	13.0029	89.7589	41.6426	17.9315	84.706	6.50506	23.0965	7.40148	41.7059	24.0618	18.033	58.6329	14.4085	25.9481	75.9634	86.0083	1.92161	3.33276	6.68294	18.4446	104.594	17.0461	5.82871	1.42625	99.5252	39.6948	21.3868	5.09522	15.217	35.869	44.9961	25.5112	72.8529	22.0113	40.0996	17.9119	5.22933	2.27157	23.7967	18.7974	61.471	15.8461	65.8998	20.8359	2.2627	59.9008	9.47382	2.52194	58.3115	52.0669	23.4073	17.1401	17.9434	33.057	20.3534	4.23405	3.17802	38.2083	76.1281	5.77978	17.7233	15.6814	16.7811	1.45933	88.6609	7.89614	31.9384	23.8261	6.75597	28.3063	12.4907	19.5897	33.9854	25.2996	3.52856	49.707	123.424	3.17412	4.01883	45.0985	8.48354	7.14315	22.3188	48.3977	7.83843	20.8968	42.5415	27.576	43.6695	15.47	13.3162	27.6562	2.32714	65.5095	29.91	14.3277	68.1365	13.2262	16.9747	12.6921	29.3496	6.62079	1.66458	3.24003	2.7577	47.4548	2.13888	13.1104	30.3964	34.1661	4.28087	44.2504	9.12089	17.5918	19.0723	47.7768	45.8231	4.3945	12.0043	6.52043	19.2531	22.7701	1.76395	14.7353	55.7719	1.61932	10.762	41.1069	29.0604	33.7398	40.9307	37.6186	18.4601	18.7496	13.9752	15.7697	19.5964	34.7619	7.42558	0.409393	7.42591	69.9782	81.6989	4.07727	44.0626	45.749	14.4263	19.34	24.8643	5.37681	22.3874	40.5647	52.8677	6.52586	63.4013	23.8179	34.6305	3.81938	9.88802	77.1106	7.95871	43.2606	20.5657	5.97608	59.5518	19.5724	71.443	79.223	2.83003	10.7669	66.1728	4.89989	49.7374	18.5983	71.1316	18.4123	2.12251	56.2716	6.96025	2.37352	8.62024	6.18639	3.93888	24.3438	109.367	16.6098	54.4072	19.6906	2.66733	26.4676	12.0921	24.5733	43.9501	23.5923	13.819	43.2533	8.10567	45.603
AHY40652	54.356	13.2994	20.6046	4.89194	9.71889	0	19.9394	3.2068	9.98449	2.60728	2.3199	8.73294	9.93672	15.2023	85.9851	0	1.1368	1.56829	69.9101	82.139	14.4406	11.5494	74.3768	19.9045	7.97485	70.4519	2.71563	5.2175	0.212799	10.5307	9.23246	6.53267	11.4175	11.2451	8.50155	28.7732	94.8816	0.303865	5.10009	2.58323	15.7277	14.9854	7.37989	2.43327	0.579944	78.2874	4.59989	8.27674	0.96685	2.88752	10.5525	11.0681	18.5093	65.6289	12.2652	7.67051	7.44388	0.862867	1.53944	11.4394	6.45735	18.5435	13.9794	26.4526	10.9609	0.613372	11.5313	13.3242	0	20.498	12.0488	20.1894	5.57561	4.77511	8.52876	8.1925	0.753221	1.50762	11.2554	18.8855	1.21861	23.6663	8.67894	10.9882	0	12.3509	1.52006	14.076	13.8402	1.92298	20.2426	4.27411	9.8668	17.7798	21.6428	0.557972	9.3081	154.127	3.01154	0.293307	30.4142	1.74979	3.03809	10.8131	24.1232	9.76793	5.5762	12.3739	4.92491	17.5866	3.09003	27.0025	17.7562	1.54556	27.2803	8.15461	15.1043	76.7909	19.6415	15.5088	7.22523	20.0613	2.4678	0.225617	0	0.23786	10.2182	0.640839	6.63409	9.72119	5.51074	5.18983	10.5761	0.360572	13.533	6.55178	14.8425	28.1024	0.297815	1.42368	2.14147	6.95886	4.96304	0.557869	27.8396	63.4754	0.709098	0.42545	12.3856	8.27158	19.7584	10.3966	13.1785	12.6751	5.11744	8.14899	2.9924	9.41404	21.8928	1.40905	0.258949	2.98902	12.467	159.935	0.276317	11.7675	15.4332	9.90154	7.31109	16.9455	2.66161	23.1149	6.59024	21.9262	2.97197	10.4377	12.0615	11.4048	0.483167	3.12719	71.3385	0	7.56088	7.12354	4.30499	12.1696	16.7728	34.0425	23.9339	0.696132	17.877	111.523	0	10.3228	28.1024	17.2029	35.776	0	11.1632	1.10063	0.529871	1.63574	0.434779	0.373714	8.12198	122.164	14.3802	23.1765	4.4247	0.330093	11.3004	5.48699	5.82867	25.7069	7.2675	6.5556	30.2039	1.09864	16.1269
AHY40653	48.1107	125.03	112.677	126.146	125.616	7.74163	124.731	29.9826	116.601	11.3671	42.6443	47.5828	48.853	129.731	79.2032	18.0967	15.8178	34.1627	175.392	172.028	82.3952	50.6185	70.1449	117.362	42.1953	171.666	11.0057	99.3818	16.8171	106.371	76.7606	42.0764	120.848	70.5937	78.2401	143.498	178.525	6.1574	15.1919	13.4036	69.2012	162.288	37.4388	15.0909	9.27082	61.6418	128.747	46.3475	13.7959	45.1839	78.2266	96.7876	72.0319	61.9234	76.5761	130.874	40.129	17.849	6.9668	87.5874	85.9866	127.374	50.6863	145.174	74.961	6.83602	122.396	28.3926	9.19992	117.149	90.065	70.5714	30.9131	34.4273	127.387	47.2336	13.9911	12.3048	72.9151	129.913	17.2854	54.4767	43.2862	63.7685	8.41698	154.448	33.2586	71.6377	86.0056	14.2877	70.3952	35.1685	62.7709	75.7203	74.3559	7.91456	104.158	311.444	7.68459	11.0944	91.0353	32.1871	14.6803	68.3965	116.989	19.8308	79.4095	108.157	86.4902	116.574	40.6998	109.559	72.0273	6.45014	145.418	41.2003	54.0719	169.94	38.5109	78.868	59.7837	72.4041	15.4566	5.56237	12.4584	13.6564	109.892	12.8775	66.095	88.0966	86.4875	15.6985	112.675	17.4747	59.4922	40.7771	93.4799	90.3313	14.383	61.0634	13.1789	80.2003	46.242	7.9131	86.6725	134.594	17.1628	19.9723	80.6328	111.508	79.6613	124.854	65.0919	57.6727	66.7452	60.3136	67.711	61.6003	74.8021	15.4319	4.28525	15.2142	115.64	212.743	9.9852	111.278	108.044	50.5536	83.0797	73.5005	13.858	66.4609	132.028	123.451	11.3754	115.122	96.5463	82.8117	6.85349	17.9543	177.883	14.9824	80.0708	83.5757	15.9221	117.037	74.854	142.747	114.911	10.9826	46.9204	187.206	19.3641	106.979	44.3645	130.834	101.994	5.10085	122.611	28.0641	11.945	19.8876	15.3444	11.4854	83.8332	285.078	74.3121	118.335	78.8678	10.1076	92.0185	32.9066	90.8932	89.999	76.1854	43.2785	94.3007	27.1787	96.4425
AHY40654	316.792	36.437	99.2006	40.7195	25.7326	3.35367	117.698	193.513	24.7868	1.72001	4.8099	15.8429	40.7819	50.234	324.129	15.9797	1.64986	119.496	111.648	101.309	46.3283	17.143	255.02	105.343	30.8643	103.196	0.895741	329.395	5.40473	42.8399	99.2768	26.5243	29.9679	10.4002	127.241	173.321	124.827	0	74.0191	2.55621	12.056	32.623	56.4018	0.802608	4.20844	361.769	35.466	30.9994	4.38505	13.9691	89.0191	68.8436	12.3984	323.657	10.8248	46.7562	63.1903	5.47882	2.23424	152.37	17.8509	121.541	13.3982	195.229	11.3627	2.22551	27.8928	76.3538	3.33913	90.259	72.8615	12.4531	55.6328	51.2236	35.9362	42.4643	3.6439	0	100.77	58.9055	8.84301	219.191	32.6146	16.2729	2.51185	48.4465	6.30314	65.9683	71.1404	1.55048	7.99913	38.0647	17.4837	15.3076	14.2776	1.01225	38.2758	40.6138	22.2584	4.25684	8.11415	6.34879	0.847936	125.874	92.9013	22.5535	20.2322	55.5862	31.271	104.907	70.0726	584.695	15.7483	18.025	154.085	37.2803	147.969	132.19	160.348	15.1498	244.677	8.69121	3.25599	0.81861	3.71791	6.04121	35.9165	2.7127	222.653	54.0831	50.5749	1.63742	46.5133	1.9624	12.2755	25.4699	65.4971	15.5946	2.16114	7.74834	0	23.1449	43.4298	2.02413	580.042	111.198	6.00328	4.63101	75.5355	170.068	80.5814	44.379	126.015	15.051	238.728	102.232	47.0486	91.3703	14.4426	5.11248	2.81865	2.32396	29.4548	35.6008	6.0154	39.3256	46.6637	11.6231	121.712	16.8779	5.63334	163.203	31.5631	115.518	0.898605	27.9051	129.277	89.6573	1.75308	22.6929	121.862	3.42471	82.2999	16.8564	80.7661	30.488	11.9541	162.868	102.799	2.16496	157.526	56.9496	5.62259	46.0153	206.3	62.4176	481.457	0	24.6545	7.98684	2.88381	20.7725	4.73256	6.77976	25.7855	32.0421	10.7211	95.5589	103.46	1.99614	480.627	78.4276	29.4237	10.3034	28.4783	20.9542	11.9119	5.97934	62.795
AHY40655	363.446	2068.49	2728.99	2012.68	876.622	2782.52	2254.46	2187.04	879.378	1422.87	2838.74	1633.41	1464.64	2078.86	457.449	2068.08	2505.53	2717.93	1842.16	1828.84	1230.51	1652.77	396.601	1271.95	3707.82	1830.95	1427.06	1654.33	4035.58	1514.45	1793.72	3773.05	952.828	2427	1868.16	2847.06	995.835	3547.96	1518.26	1369.42	2437.01	922.513	2439.44	1363.12	4897.63	397.6	2020.17	3716.13	4323.03	2386.55	4427.09	2387.51	2261.99	466.991	2304.31	2048.06	2081.49	4900.79	1810.01	2203.63	2797.62	2279.03	1660.93	2841.17	2429.51	1793.55	879.042	1588.31	4248.58	2753.91	2374.45	2290.83	2302.09	2272.15	2050.99	3707.78	1763.82	1779.55	1460.68	1717.43	1987.67	3493.89	3733.74	2450.46	2942.32	919.764	2965.29	1811.93	1639.98	1564.78	2275.18	1493.62	2442.24	2264.26	2286.36	1867.74	1589.49	1866.99	1916.45	4444.81	1915.01	2900.72	1379.14	2597.67	2733.17	1902.39	2776.69	1632.58	2798.68	2264.04	2021.9	2650.02	2292.61	1936.86	2856.41	1475.81	2837.77	1167.65	3067.99	2271.94	1908.44	2240.56	1574.82	4070.29	4805.43	5233.05	1516.23	2493.63	2353.28	2704.98	2697.85	1560.28	1517.35	3615.46	2451.24	3760.31	2370.54	1909.51	4882.25	1390.87	1418.3	2639.38	3665.14	1878.18	2805.79	997.681	2713.11	4216.27	4443.99	1124.98	1271.67	2033	1243.12	2473.55	2198.27	2036.12	1168.37	2586.97	2246.63	2402.92	2594.81	1571.66	925.053	2174.42	4930	1586.01	1537.16	1658.22	1890.55	2284.03	1378.19	3372.84	2122.73	2276.64	1428.03	881.072	2287.34	4414.5	4058.58	2061.75	1824.39	2758.56	4410.83	2798.99	1605.94	930.28	2302.65	2821.46	1141.2	2863.84	2992.88	2061.32	1927.51	1647.58	3527.46	1710	2452.05	2719	946.064	1404.61	2553.98	2275.38	4745.78	3601.23	2603.74	1856.96	2436.1	2749.35	1301.69	2905.33	2714.46	2120.03	2612.64	1923.06	2653.13	3734.54	1921.42	1391.46	2395
AHY40656	100.857	276.318	387.628	239.16	240.432	89.9935	302.427	335.062	222.993	155.313	217.878	231.696	303.786	283.659	123.243	435.462	116.995	288.116	344.246	337.199	462.847	229.329	120.119	409.158	76.7602	322.397	160.853	589.118	110.684	218.847	524.335	80.1819	231.349	490.169	487.668	351.617	363.544	33.7475	216.278	276.463	484.657	282.621	274.514	271.47	59.5784	138.35	242.662	78.8258	123.71	547.847	131.114	265.603	335.495	113.265	475.229	297.879	265.696	133.165	91.47	517.106	231.654	340.199	233.618	335.516	480.409	93.6673	258.676	247.417	61.666	365.055	275.065	323.632	286.969	267.662	261.247	68.7816	173.813	162.322	290.323	302.351	314.666	323.362	71.7181	470.294	79.4494	302.146	191.228	328.038	374.457	210.206	325.353	308.726	476.977	334.127	310.292	132.2	211.061	706.056	191.801	93.6529	404.153	176.627	282.043	510.805	359.57	196.01	211.593	223.317	229.042	320.013	398.234	374.177	305.115	155.917	350.611	273.509	185.923	435.506	188.348	476.149	518.8	341.687	207.634	56.1699	113.803	100.604	216.035	105.276	412.141	269.611	269.112	203.824	247.376	136.488	482.419	70.5991	278.078	396.255	101.983	536.274	149.747	194.288	79.1674	132.692	375.686	369.692	73.831	151.991	129.751	523.12	457.305	296.588	250.289	472.007	393.559	487.798	623.135	514.925	331.297	134.88	21.6892	212.022	238.279	483.111	85.1593	187.152	236.273	231.255	585.499	476.338	272.404	333.616	218.355	323.017	158.846	265.146	529.922	133.197	63.946	554.97	334.7	234.117	123.459	213.266	233.81	248.591	487.046	345.179	415.6	67.0046	163.562	179.672	326.999	219.465	313.922	289.647	333.324	107.168	236.505	172.914	81.2838	522.293	95.9705	89.2357	235.14	261.545	475.476	371.086	525.082	78.4127	649.013	349.63	234.308	384.129	185.641	74.8296	405.029	199.039	283.95
AHY40657	767.708	1775.52	1540.48	1807.41	1561.24	1222.35	1206.55	1525.93	1591.14	561.373	2027.6	695.399	1636.26	1832.91	945.456	2661.5	1430.11	1771.84	1581.93	1582.18	2033.14	711.761	724.394	1555.6	1314.89	1541.05	573.662	1513.45	1269.74	1715.13	1738.14	1325.87	1500.14	1147.54	1857.99	1414.29	1607.71	1532.51	1791.04	730.037	1159.92	1663.88	2741.77	733.901	1139.83	715.978	1790.54	1303.39	1057.18	2328.87	980.148	1203.49	990.161	923.243	1191.95	2089.11	1387.86	1378.03	6178.84	1817	2321.98	1156.33	702.572	1400.72	1179.49	6137.2	1582.15	1886.1	1287.65	1542.89	1166.3	983.964	2870.52	2648.5	1866.9	1298.3	5874.49	5894.93	1491.12	1979.28	1989.66	1903.52	1322.7	1253.24	1990.6	1741.07	1986.84	1475.65	1210.71	613.102	973.657	2338.75	1256.77	993.468	971.733	6043.87	1784.79	873.987	1964.08	1073.29	940.835	2089.39	722.718	2216.57	1513.55	1955.54	2180.09	1718.4	2310.25	1168	1840.85	2256.87	981.937	2037.18	1408.85	1696.91	1565.14	1663.28	1633.18	1208.83	1732.25	970.492	628.763	1449.29	1422.68	1430.93	1730.19	2613.11	1863.95	2725.04	2711.04	620.248	1794.53	1129.16	1265.25	1303.61	1180.04	925.09	1320.68	1716.23	565.079	2110.33	1292.44	6004.44	2086.83	1628.22	1870.77	1344.13	960.616	1100	2022.82	2087.81	1297.77	1258	1407.83	1956.92	1572.97	2270.84	980.524	1534.67	1742.24	618.961	1562.2	762.817	1040.3	1747.32	1792.02	690.831	2435.98	1187.75	741.726	1903.37	1811.94	1180.49	561.085	1584.18	1841.19	969.955	1311.59	2939.59	1550.29	2121.08	996.271	2186.94	1969.94	1561.39	1225.59	1387.9	1913.23	2434.08	1610.67	615.98	2008.75	1704.54	1890.81	2022.1	2228.92	2066.86	1471.3	5562.43	1774.8	2870.77	1353.81	1228.2	2219.1	727.959	1164.15	1544.04	1096.32	2619.98	2054.44	3581.21	2230.69	944.214	2093.84	1299.33	946.299	5425.89	1196.06
